      t(yr)     Limits    THETA      THETA      THETA     SALT       SALT       SALT      DIC        DIC        DIC        ALK        ALK        ALK           PO4        PO4        PO4       NO3        NO3        NO3         FET        FET        FET        LIG        LIG        LIG        EXPORT     EXPORT     EXPORT     P*       OCPCO2     OCPCO2     OCPCO2     ATPCO2       LDOC       LDOC       LDOC       PB         PB         PB      
          0               2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2200.00000 2100.00000 2400.00000 2350.00000 2350.00000 2400.00000    2.00000    0.00000    2.50000   25.00000    0.00000   35.00000    1.00000    1.00000    1.00000    2.00000    2.00000    2.00000    0.00000    0.00000    0.00000    0.28571  237.33609  313.93736  995.96146  280.00000    2.00000    2.00000    2.00000  100.00000  100.00000  100.00000
      22825        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68017 2104.72449 2357.95480 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57859  267.26133  657.63102  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      22875        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68017 2104.72449 2357.95478 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57859  267.26133  657.63083  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      22925        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68017 2104.72449 2357.95475 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57858  267.26133  657.63066  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      22975        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68017 2104.72449 2357.95472 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57858  267.26133  657.63048  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      23025        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68016 2104.72449 2357.95470 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57858  267.26133  657.63032  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      23075        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68016 2104.72449 2357.95467 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57858  267.26133  657.63015  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      23125        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68016 2104.72449 2357.95465 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57857  267.26133  657.62999  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      23175        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68016 2104.72449 2357.95462 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57857  267.26133  657.62983  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      23225        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68016 2104.72449 2357.95460 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57857  267.26133  657.62968  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      23275        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68016 2104.72449 2357.95457 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57857  267.26133  657.62953  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      23325        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68016 2104.72449 2357.95455 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57857  267.26133  657.62938  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      23375        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68016 2104.72449 2357.95453 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57856  267.26133  657.62924  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      23425        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68016 2104.72449 2357.95451 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57856  267.26133  657.62910  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      23475        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68016 2104.72449 2357.95449 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57856  267.26133  657.62896  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      23525        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68015 2104.72449 2357.95447 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57856  267.26133  657.62882  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      23575        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68015 2104.72449 2357.95445 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57856  267.26133  657.62869  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      23625        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68015 2104.72449 2357.95443 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57856  267.26133  657.62856  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      23675        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68015 2104.72449 2357.95441 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57855  267.26133  657.62844  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      23725        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68015 2104.72449 2357.95439 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57855  267.26133  657.62832  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      23775        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68015 2104.72449 2357.95437 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57855  267.26133  657.62820  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      23825        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68015 2104.72449 2357.95435 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57855  267.26133  657.62808  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      23875        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68015 2104.72449 2357.95433 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57855  267.26133  657.62797  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      23925        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68015 2104.72449 2357.95432 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57855  267.26133  657.62785  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      23975        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68015 2104.72449 2357.95430 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57854  267.26133  657.62774  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      24025        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68015 2104.72449 2357.95428 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57854  267.26133  657.62764  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      24075        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68015 2104.72449 2357.95427 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57854  267.26133  657.62753  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      24125        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68015 2104.72449 2357.95425 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57854  267.26133  657.62743  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      24175        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68015 2104.72449 2357.95424 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57854  267.26133  657.62733  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      24225        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68014 2104.72449 2357.95422 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57854  267.26133  657.62723  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      24275        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68014 2104.72449 2357.95421 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57854  267.26133  657.62714  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      24325        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68014 2104.72449 2357.95419 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57853  267.26132  657.62705  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      24375        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68014 2104.72449 2357.95418 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57853  267.26132  657.62695  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      24425        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68014 2104.72449 2357.95416 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57853  267.26132  657.62687  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      24475        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68014 2104.72449 2357.95415 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57853  267.26132  657.62678  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      24525        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68014 2104.72449 2357.95414 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57853  267.26132  657.62669  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      24575        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68014 2104.72449 2357.95413 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57853  267.26132  657.62661  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      24625        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68014 2104.72449 2357.95411 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57853  267.26132  657.62653  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      24675        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68014 2104.72449 2357.95410 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57853  267.26132  657.62645  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      24725        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68014 2104.72449 2357.95409 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57853  267.26132  657.62637  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      24775        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68014 2104.72449 2357.95408 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57852  267.26132  657.62630  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      24825        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68014 2104.72449 2357.95407 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57852  267.26132  657.62622  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      24875        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68014 2104.72449 2357.95405 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57852  267.26132  657.62615  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      24925        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68014 2104.72449 2357.95404 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57852  267.26132  657.62608  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      24975        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68014 2104.72449 2357.95403 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57852  267.26132  657.62601  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      25025        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68014 2104.72449 2357.95402 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57852  267.26132  657.62594  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      25075        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68014 2104.72449 2357.95401 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57852  267.26132  657.62588  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      25125        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68014 2104.72449 2357.95400 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57852  267.26132  657.62581  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      25175        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68014 2104.72449 2357.95399 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57852  267.26132  657.62575  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      25225        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68014 2104.72449 2357.95398 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57852  267.26132  657.62569  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      25275        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68013 2104.72449 2357.95397 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57852  267.26132  657.62563  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      25325        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68013 2104.72449 2357.95396 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57852  267.26132  657.62557  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      25375        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68013 2104.72449 2357.95396 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57851  267.26132  657.62551  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      25425        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68013 2104.72449 2357.95395 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57851  267.26132  657.62545  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      25475        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68013 2104.72449 2357.95394 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57851  267.26132  657.62540  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      25525        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68013 2104.72449 2357.95393 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57851  267.26132  657.62535  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      25575        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68013 2104.72449 2357.95392 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57851  267.26132  657.62529  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      25625        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68013 2104.72449 2357.95391 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57851  267.26132  657.62524  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      25675        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68013 2104.72449 2357.95391 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57851  267.26132  657.62519  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      25725        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68013 2104.72449 2357.95390 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57851  267.26132  657.62514  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      25775        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68013 2104.72449 2357.95389 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57851  267.26132  657.62509  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      25825        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68013 2104.72449 2357.95388 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57851  267.26132  657.62505  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      25875        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68013 2104.72449 2357.95388 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57851  267.26132  657.62500  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      25925        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68013 2104.72449 2357.95387 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57851  267.26132  657.62496  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      25975        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68013 2104.72449 2357.95386 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57851  267.26132  657.62491  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      26025        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68013 2104.72449 2357.95386 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57851  267.26132  657.62487  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      26075        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68013 2104.72449 2357.95385 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57851  267.26132  657.62483  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      26125        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68013 2104.72449 2357.95384 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57850  267.26132  657.62479  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
