      t(yr)     Limits    THETA      THETA      THETA     SALT       SALT       SALT      DIC        DIC        DIC        ALK        ALK        ALK           PO4        PO4        PO4       NO3        NO3        NO3         FET        FET        FET        LIG        LIG        LIG        EXPORT     EXPORT     EXPORT     P*       OCPCO2     OCPCO2     OCPCO2     ATPCO2       LDOC       LDOC       LDOC       PB         PB         PB      
       3325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.01963 2099.74695 2365.34123 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.39800  263.05399  708.82979  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       3375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.01057 2099.74618 2365.11296 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.37816  263.05291  707.21921  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       3425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2268.00171 2099.74542 2364.88986 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.35877  263.05185  705.64897  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       3475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.99305 2099.74468 2364.67180 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.33982  263.05081  704.11799  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       3525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.98459 2099.74396 2364.45868 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.32130  263.04980  702.62520  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       3575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.97632 2099.74325 2364.25037 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.30319  263.04881  701.16958  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       3625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.96823 2099.74256 2364.04678 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.28550  263.04784  699.75012  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       3675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.96033 2099.74188 2363.84780 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.26820  263.04689  698.36587  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       3725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.95261 2099.74122 2363.65331 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.25130  263.04597  697.01589  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       3775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.94506 2099.74058 2363.46323 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.23478  263.04506  695.69925  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       3825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.93768 2099.73995 2363.27744 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.21863  263.04418  694.41509  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       3875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.93046 2099.73933 2363.09586 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.20285  263.04331  693.16253  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       3925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.92341 2099.73873 2362.91838 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.18742  263.04247  691.94076  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       3975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.91652 2099.73814 2362.74492 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.17235  263.04164  690.74895  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       4025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.90978 2099.73756 2362.57539 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.15761  263.04084  689.58634  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       4075        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.90320 2099.73700 2362.40969 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.14321  263.04005  688.45214  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       4125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.89676 2099.73645 2362.24773 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.12914  263.03928  687.34563  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       4175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.89047 2099.73591 2362.08944 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.11538  263.03853  686.26608  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       4225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.88432 2099.73539 2361.93473 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.10193  263.03779  685.21279  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       4275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.87831 2099.73487 2361.78352 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.08879  263.03707  684.18510  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       4325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.87244 2099.73437 2361.63573 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.07595  263.03637  683.18233  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       4375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.86670 2099.73388 2361.49129 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.06339  263.03568  682.20385  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       4425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.86108 2099.73340 2361.35011 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.05112  263.03501  681.24903  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       4475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85560 2099.73293 2361.21213 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.03913  263.03435  680.31727  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       4525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85024 2099.73247 2361.07726 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.02741  263.03371  679.40798  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       4575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.84499 2099.73202 2360.94545 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.01595  263.03308  678.52059  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       4625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.83987 2099.73159 2360.81662 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  286.00476  263.03246  677.65455  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       4675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.83486 2099.73116 2360.69070 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.99381  263.03186  676.80930  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       4725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.82997 2099.73074 2360.56763 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.98312  263.03128  675.98433  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       4775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.82519 2099.73033 2360.44735 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.97266  263.03071  675.17913  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       4825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.82051 2099.72993 2360.32978 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.96245  263.03015  674.39319  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       4875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.81594 2099.72954 2360.21488 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.95246  263.02960  673.62604  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       4925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.81147 2099.72916 2360.10258 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.94270  263.02906  672.87720  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       4975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.80711 2099.72878 2359.99281 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.93316  263.02854  672.14622  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
       5025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.80284 2099.72842 2359.88553 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.92384  263.02803  671.43264  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
