      t(yr)     Limits    THETA      THETA      THETA     SALT       SALT       SALT      DIC        DIC        DIC        ALK        ALK        ALK           PO4        PO4        PO4       NO3        NO3        NO3         FET        FET        FET        LIG        LIG        LIG        EXPORT     EXPORT     EXPORT     P*       OCPCO2     OCPCO2     OCPCO2     ATPCO2       LDOC       LDOC       LDOC       PB         PB         PB      
       8925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.88667 2099.20915 2355.69811 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.94124  262.50058  644.33707  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       8975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.88596 2099.20909 2355.68035 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.93970  262.50049  644.22452  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       9025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.88527 2099.20903 2355.66300 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.93819  262.50041  644.11454  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       9075        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.88460 2099.20897 2355.64603 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.93672  262.50033  644.00707  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       9125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.88394 2099.20892 2355.62946 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.93528  262.50025  643.90204  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       9175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.88329 2099.20886 2355.61325 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.93387  262.50017  643.79942  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       9225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.88266 2099.20881 2355.59742 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.93249  262.50010  643.69913  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       9275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.88205 2099.20875 2355.58194 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.93115  262.50002  643.60113  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       9325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.88145 2099.20870 2355.56681 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.92983  262.49995  643.50537  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       9375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.88086 2099.20865 2355.55202 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.92855  262.49988  643.41178  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       9425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.88028 2099.20860 2355.53757 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.92729  262.49981  643.32033  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       9475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.87972 2099.20855 2355.52345 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.92606  262.49975  643.23096  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       9525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.87917 2099.20851 2355.50964 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.92487  262.49968  643.14363  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       9575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.87863 2099.20846 2355.49615 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.92369  262.49962  643.05829  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       9625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.87811 2099.20842 2355.48296 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.92255  262.49955  642.97489  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       9675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.87760 2099.20837 2355.47007 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.92143  262.49949  642.89339  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       9725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.87710 2099.20833 2355.45747 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.92033  262.49943  642.81374  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       9775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.87661 2099.20829 2355.44516 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.91926  262.49937  642.73591  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       9825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.87613 2099.20825 2355.43313 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.91822  262.49932  642.65984  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       9875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.87566 2099.20821 2355.42137 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.91719  262.49926  642.58551  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       9925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.87520 2099.20817 2355.40987 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.91619  262.49920  642.51287  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
       9975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.87475 2099.20813 2355.39863 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.91522  262.49915  642.44188  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      10025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.87432 2099.20809 2355.38765 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.91426  262.49910  642.37251  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      10075        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.87389 2099.20806 2355.37692 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.91333  262.49905  642.30471  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      10125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.87347 2099.20802 2355.36643 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.91242  262.49900  642.23846  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      10175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.87307 2099.20798 2355.35617 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.91153  262.49895  642.17371  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      10225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.87267 2099.20795 2355.34615 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.91066  262.49890  642.11044  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      10275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.87228 2099.20792 2355.33636 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.90981  262.49885  642.04860  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      10325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.87190 2099.20788 2355.32679 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.90897  262.49881  641.98817  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      10375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.87152 2099.20785 2355.31743 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.90816  262.49876  641.92911  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      10425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.87116 2099.20782 2355.30828 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.90737  262.49872  641.87139  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      10475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.87080 2099.20779 2355.29935 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.90659  262.49868  641.81499  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      10525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.87046 2099.20776 2355.29061 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.90583  262.49864  641.75986  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      10575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.87012 2099.20773 2355.28207 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.90509  262.49860  641.70599  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      10625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.86979 2099.20770 2355.27373 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.90436  262.49856  641.65335  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
